SITE_NO	STATION_NM	SAMPLE_START_DT	SAMPLE_END_DT	MEDIUM_CD	RECORD_NO	sum_cat	sum_an	perc.diff	complete.chem	Alk	Bicarb	Ca	Cl	Fe	K	Mg	Mn	Na	SO4	flags
391449106232001	SC00908124DDBC1 SBGS-02 STRAWBERRY GULCH SEEP 2	2014-09-24 10:15:00	NA	WG 	01403810	1.7849747	0.65580128	46.2628864448264	Incomplete	NA	NA	0.90319	0.01038128	0.0920317	0.02558	0.452595	0.046228	0.26535	0.64542	Charge imbalance > 10%
391513106232601	SC00908124ACAD1 SLGS-04 SUGARLOAF GULCH SEEP 4	2014-09-24 11:30:00	NA	WG 	01403811	3.3562505	3.34795674	0.123709779592068	Incomplete	NA	NA	1.38223	0.01675674	0.0340195	0.05116	0.567801	1.07744	0.2436	3.3312	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2014-09-24 13:40:00	NA	WG 	01403812	13.66998	8.54649665	23.0616376787181	Incomplete	NA	NA	7.485	0.01029665	1.600707	0.06395	2.937753	1.03012	0.55245	8.5362	Charge imbalance > 10%
391501106225401	SLG-01 SUGARLOAF GULCH US FROM DINERO MINE DRNG TU	2014-09-24 14:25:00	NA	WS 	01403813	4.47447853	4.59887755	-1.37103645997326	Incomplete	NA	NA	2.50498	0.01847755	0.02553253	0.061392	0.954564	0.70616	0.22185	4.5804	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2014-09-23 11:45:00	NA	WS 	01403814	5.08860784	5.43114156	-3.25610151892022	Incomplete	NA	NA	3.0439	0.01794156	0.00587284	0.06395	1.407159	0.276276	0.29145	5.4132	
391500106224901	UNNAMED MINE DRAINAGE TUNNEL BLW TURQ LK NR LEADVI	2014-09-23 12:45:00	NA	WG 	01403815	3.79516558	3.7583198	0.487798389039844	Incomplete	NA	NA	2.34031	0.0107198	0.00064458	0.061392	0.864045	0.324324	0.20445	3.7476	
391501106224901	SC00908124CBAD2 SLGS-07 SUGARLOAF GULCH SEEP 7	2014-09-23 13:15:00	NA	WG 	01403816	3.51584009	3.96852271	-6.04837889472702	Incomplete	NA	NA	1.94111	0.01272271	0.01751109	0.071624	0.781755	0.49504	0.2088	3.9558	Charge imbalance > 5%
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2014-09-23 14:10:00	NA	WG 	01403817	9.7917539	6.46359393	20.4742464129726	Incomplete	NA	NA	5.8882	0.00939393	0.2717979	0.053718	2.320578	0.77896	0.4785	6.4542	Charge imbalance > 10%
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2014-09-23 15:30:00	NA	WS 	01403818	0.21914158	0.04553298	65.5932326854534	Incomplete	NA	NA	0.13473	0.00389298	0.00709038	0.005116	0.0362076	0.0003276	0.03567	0.04164	Charge imbalance > 10%
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2014-09-23 16:45:00	NA	WG 	01403819	1.4176845	1.15424004	10.2430866809179	Incomplete	NA	NA	0.81337	0.00914004	0.0017905	0.028138	0.362076	0.06006	0.15225	1.1451	Charge imbalance > 10%
391504106225201	LSG-0 LITTLE SUGARLOAF GULCH US FROM DINERO MINE D	2014-09-24 09:00:00	NA	WS 	01403820	6.01735093	6.25686085	-1.9513262789735	Incomplete	NA	NA	4.00697	0.01086085	0.00547893	0.06395	1.547052	0.0546	0.3393	6.246	
391517106230602	LSG-06 LITTLE SUGARLOAF GL 6 NR LEADVILLE, CO	2014-09-24 10:30:00	NA	WS 	01403822	10.55235177	7.71265288	15.5472114265243	Incomplete	NA	NA	5.9381	0.00925288	0.00060877	0.107436	3.151707	0.9282	0.4263	7.7034	Charge imbalance > 10%
391517106230601	SC00908124ADAA1 LSGS-05 LITTLE SUGARLOAF GL SEEP 5	2014-09-24 10:50:00	NA	WG 	01403823	0.84283632	0.40576381	35.0050027625738	Incomplete	NA	NA	0.45908	0.01018381	0.00028648	0.02558	0.213954	0.00038584	0.14355	0.39558	Charge imbalance > 10%
391519106230901	LSGS-11, LITTLE SUGARLOAF GULCH SEEP 11	2014-09-24 11:05:00	NA	WG 	01403824	3.87166296	4.38187603	-6.18174907295131	Incomplete	NA	NA	2.43013	0.00967603	0.00057296	0.061392	0.971022	0.177996	0.23055	4.3722	Charge imbalance > 5%
391518106230901	LSGS-10, LITTLE SUGARLOAF GULCH SEEP 10	2014-09-24 11:20:00	NA	WG 	01403825	13.32480648	9.16892448	18.475734449702	Incomplete	NA	NA	6.6866	0.00812448	0.00028648	0.120226	4.081584	1.96196	0.47415	9.1608	Charge imbalance > 10%
391512106230401	DINERO STRUCTURE AT 1200 FT NEAR LEADVILLE, CO	2014-09-24 13:40:00	NA	WG 	01403826	8.681793	6.04792739	17.8813008004424	Incomplete	NA	NA	3.85228	0.01012739	1.034909	0.040928	1.678716	1.76176	0.3132	6.0378	Charge imbalance > 10%
391513106230401	DINERO BULKHEAD SPIGOT AT 1250 FT NR LEADVILLE, CO	2014-09-24 13:50:00	NA	WG 	01403827	13.28336	8.75339899	20.5563849568607	Incomplete	NA	NA	5.489	0.00899899	2.57832	0.079298	1.876212	2.86468	0.39585	8.7444	Charge imbalance > 10%
391512106230001	SC00908019BCCA1 LSGS-03 LITTLE SUGARLOAF GL SEEP 3	2014-09-24 09:50:00	NA	WG 	01403972	7.74649334	5.83814763	14.0478185195645	Incomplete	NA	NA	4.87523	0.00854763	0.00050134	0.07674	2.172456	0.234416	0.38715	5.8296	Charge imbalance > 10%
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2002-11-13 09:25:00	NA	WGQ	00307985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2003-06-19 11:08:00	NA	WSQ	00307986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2003-08-12 10:15:00	NA	WSQ	00307987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2003-10-23 10:55:00	NA	WSQ	00404503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391435106225801	SC00908030BBB PPS PERISCOPE PIPE SPRING	2003-10-20 14:25:00	NA	WGQ	00404505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391502106230601	SUGARLOAF GL ABV NELSON MINE DR TUNL ABV LAKE FORK	2004-05-24 12:20:00	NA	WSQ	00404506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2004-06-24 14:20:00	NA	WGQ	00404507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2004-09-01 12:05:00	NA	WGQ	00404508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2005-07-17 12:55:00	NA	WGQ	00501583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391500106224901	UNNAMED MINE DRAINAGE TUNNEL BLW TURQ LK NR LEADVI	2005-08-10 12:05:00	NA	WGQ	00501584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2005-05-16 10:50:00	NA	WSQ	00501585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2005-07-21 08:55:00	NA	WSQ	00501586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2005-07-07 10:40:00	NA	WGQ	00501587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2005-07-26 10:15:00	NA	WGQ	00501588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2005-07-12 09:20:00	NA	WGQ	00501589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2005-09-08 10:15:00	NA	WGQ	00501590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2005-06-21 11:40:00	NA	WGQ	00501591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	2006-06-06 15:55:00	NA	OAQ	00602523	0.0173764	0	100	Incomplete	NA	NA	0.0035928	NA	0.00021486	0.00069066	0.00098748	0.0001456	0.011745	NA	Charge imbalance > 10%
391517106224701	SC00908019BDBB2 BPS-03 BUFFALO PK SEEP NR LEADVILL	2006-07-12 13:30:00	NA	OAQ	00602524	0.0174505267	0.0093896	30.0331171685564	Incomplete	NA	NA	0.0035928	0.005642	0.0002889867	0.00069066	0.00098748	0.0001456	0.011745	0.0037476	Charge imbalance > 10%
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2006-06-06 15:45:00	NA	OAQ	00602525	0.0173764	0	100	Incomplete	NA	NA	0.0035928	NA	0.00021486	0.00069066	0.00098748	0.0001456	0.011745	NA	Charge imbalance > 10%
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	2006-06-07 12:00:00	NA	WSQ	00602526	0.27180181	0.34496799	-11.8628019724701	Complete	0.211788	NA	0.121756	0.00617799	0.009718834	0.008372334	0.063346842	0.0055328	0.063075	0.127002	Charge imbalance > 10%
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	2006-06-07 12:02:00	NA	WSQ	00602527	0.269000557	0.08524944	51.8704639537372	Incomplete	NA	NA	0.126746	0.0033852	0.009640052	0.007786552	0.060211593	0.00545636	0.05916	0.08186424	Charge imbalance > 10%
391510106241001	SC00908124BCCB1 CG-05 CABIN SHAFT NR COLORADO GULC	2006-06-07 10:35:00	NA	OAQ	00602528	0.0173764	0.0093896	29.839348427109	Incomplete	NA	NA	0.0035928	0.005642	0.00021486	0.00069066	0.00098748	0.0001456	0.011745	0.0037476	Charge imbalance > 10%
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2006-07-12 10:20:00	NA	OAQ	00602529	0.0173764	0.0093896	29.839348427109	Incomplete	NA	NA	0.0035928	0.005642	0.00021486	0.00069066	0.00098748	0.0001456	0.011745	0.0037476	Charge imbalance > 10%
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2006-08-24 09:45:00	NA	OAQ	00602530	0.0173764	0.0093896	29.839348427109	Incomplete	NA	NA	0.0035928	0.005642	0.00021486	0.00069066	0.00098748	0.0001456	0.011745	0.0037476	Charge imbalance > 10%
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2006-08-24 15:30:00	NA	WSQ	00602531	0.217493117	0.22425398	-1.53048272324017	Complete	0.167832	NA	0.138223	0.005642	0.004146798	0.006591966	0.041202603	0.0001456	0.02718315	0.05077998	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2006-08-24 15:35:00	NA	WSQ	00602532	0.226106237	0.05476825	61.0016199157312	Incomplete	NA	NA	0.140718	0.00290563	0.00408234	0.006921948	0.041235519	0.00017108	0.03297735	0.05186262	Charge imbalance > 10%
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2006-07-12 10:01:00	NA	WSQ	00602533	6.86834007	7.69845755	-5.69869577140456	Complete	0	NA	3.31336	0.00775775	0.04286457	0.048602	1.7322045	1.427244	0.304065	7.6906998	Charge imbalance > 5%
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2006-07-12 10:02:00	NA	WSQ	00602534	0.01947719	7.65286978	-99.492275568971	Incomplete	NA	NA	0.00569359	0.00739102	0.00021486	0.00069066	0.00098748	0.0001456	0.011745	7.64547876	Charge imbalance > 10%
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2006-06-06 11:10:00	NA	WGQ	00602537	1.1591941544	1.20037976	-1.74546791472191	Complete	0.443556	NA	0.567862	0.00801164	0.0003595324	0.020487022	0.3686592	0.0582764	0.14355	0.74881212	
391435106230801	SIWATCH MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEAD	2006-07-12 12:55:00	NA	WGQ	00602539	4.46100189	4.61198335	-1.66407699347254	Complete	0.575424	NA	2.137716	0.00730639	0.28572799	0.035812	1.2763179	0.534898	0.19053	4.02925296	
391445106230901	SBG-01 STRAWBERRY GULCH 01 NR LEADVILLE, CO	2006-06-07 13:30:00	NA	OAQ	00602574	0.0173914402	0.0093896	29.8787505647372	Incomplete	NA	NA	0.0035928	0.005642	0.0002299002	0.00069066	0.00098748	0.0001456	0.011745	0.0037476	Charge imbalance > 10%
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2006-08-24 10:45:00	NA	OAQ	00602575	0.0173764	0.0093896	29.839348427109	Incomplete	NA	NA	0.0035928	0.005642	0.00021486	0.00069066	0.00098748	0.0001456	0.011745	0.0037476	Charge imbalance > 10%
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	2006-07-14 14:05:00	NA	OAQ	00602576	0.0173764	0.0093896	29.839348427109	Incomplete	NA	NA	0.0035928	0.005642	0.00021486	0.00069066	0.00098748	0.0001456	0.011745	0.0037476	Charge imbalance > 10%
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	2006-07-14 16:05:00	NA	WGQ	00602577	0.5652310255	0.27540901	34.4763517392576	Incomplete	NA	NA	0.271456	0.00882973	0.0004637395	0.020747938	0.1201434	0.001039948	0.15138	0.26657928	Charge imbalance > 10%
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	2006-07-17 12:05:00	NA	WSQ	00602582	0.4274621463	0	100	Incomplete	NA	NA	0.1996998	NA	0.0005811963	0.00954134	0.11430081	0.013468	0.089871	NA	Charge imbalance > 10%
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2006-06-15 14:20:00	NA	WSQ	00602583	0.4176422753	0	100	Incomplete	NA	NA	0.2420649	NA	0.0031559353	0.00887626	0.08772114	0.02988804	0.045936	NA	Charge imbalance > 10%
391501106224901	SC00908124CBAD2 SLGS-07 SUGARLOAF GULCH SEEP 7	2006-06-15 14:15:00	NA	WGQ	00602584	6.27393126	0	100	Incomplete	NA	NA	3.031924	NA	0.7595301	0.03813978	2.2621521	7.28e-06	0.182178	NA	Charge imbalance > 10%
391501106224901	SC00908124CBAD2 SLGS-07 SUGARLOAF GULCH SEEP 7	2006-06-15 14:20:00	NA	WGQ	00602612	10.05687879	0	100	Incomplete	NA	NA	3.088311	NA	0.79745289	0.034533	2.3444421	3.6220548	0.170085	NA	Charge imbalance > 10%
391452106224201	LF-580 LAKEFORK DS FROM SUGARLOAF GULCH NR LEADVIL	2006-06-15 14:25:00	NA	WSQ	00602613	0.3914643996	0	100	Incomplete	NA	NA	0.231536	NA	0.0030495796	0.00809607	0.0831129	0.0290472	0.03662265	NA	Charge imbalance > 10%
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	2006-07-17 12:10:00	NA	WSQ	00602614	0.4003114363	0	100	Incomplete	NA	NA	0.190618	NA	0.0005811963	0.00931112	0.1086228	0.01287832	0.0783	NA	Charge imbalance > 10%
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2006-10-23 12:15:00	NA	WGQ	00700741	1.7874218242	1.86626614	-2.15793785820087	Complete	0.23976	NA	0.97305	0.00908362	0.0002442242	0.0335098	0.5398224	0.0759304	0.164865	1.61742252	
391517106223801	BARTLETT MINE DRAINAGE TUNNEL BLW TURQ LAKE NR LEA	2006-10-23 12:20:00	NA	OAQ	00700742	0.0176277862	0.0071328	42.3858551458689	Incomplete	NA	NA	0.0035928	0.0033852	0.0004662462	0.00069066	0.00098748	0.0001456	0.011745	0.0037476	Charge imbalance > 10%
391510106241001	SC00908124BCCB1 CG-05 CABIN SHAFT NR COLORADO GULC	2006-10-24 09:30:00	NA	OAQ	00700743	0.0173764	0.0071328	41.7949178267753	Incomplete	NA	NA	0.0035928	0.0033852	0.00021486	0.00069066	0.00098748	0.0001456	0.011745	0.0037476	Charge imbalance > 10%
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2006-10-23 14:20:00	NA	OAQ	00700744	0.0176750554	0.0071328	42.4956338628127	Incomplete	NA	NA	0.0035928	0.0033852	0.0005135154	0.00069066	0.00098748	0.0001456	0.011745	0.0037476	Charge imbalance > 10%
391504106225201	LSG-0 LITTLE SUGARLOAF GULCH US FROM DINERO MINE D	2006-10-24 11:50:00	NA	OAQ	00700745	0.0173764	0.0071328	41.7949178267753	Incomplete	NA	NA	0.0035928	0.0033852	0.00021486	0.00069066	0.00098748	0.0001456	0.011745	0.0037476	Charge imbalance > 10%
391435106225801	SC00908030BBB PPS PERISCOPE PIPE SPRING	2006-10-23 15:20:00	NA	WGQ	00700746	43.07068549	25.7742	25.1238496031958	Incomplete	25.7742	NA	7.82931	NA	0.06270331	1.8041574	4.9398687	0.01609608	28.41855	NA	Charge imbalance > 10%
391500106224901	UNNAMED MINE DRAINAGE TUNNEL BLW TURQ LK NR LEADVI	2006-10-23 11:15:00	NA	WGQ	00700747	1.971968422	0	100	Incomplete	0	NA	1.130235	NA	0.003803022	0.0470672	0.469053	0.1717352	0.150075	NA	Charge imbalance > 10%
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2006-10-23 11:00:00	NA	WSQ	00700922	6.558992828	6.9067089	-2.5822350667175	Incomplete	NA	NA	3.352781	0.01218672	0.018936328	0.0557644	1.6746015	1.1489296	0.30798	6.89452218	
391454106224201	LF-537 SUGARLOAF GULCH AT MOUTH NR LEADVILLE, CO	2006-10-23 11:05:00	NA	WSQ	00700923	6.241016154	7.13634206	-6.69284541594321	Incomplete	NA	NA	3.036914	0.01190462	0.017310554	0.0493694	1.5602184	1.2409488	0.336255	7.12443744	Charge imbalance > 5%
391606106241601	SC00908113ADB TL-ADIT	2010-06-08 11:05:00	NA	WGQ	01003184	0.87241587506	2.60893457	-49.8806058839639	Complete	0.001998	0.001639	0.0008982	0.00708071	0.85908139866	5.116e-05	0.00090519	0.0102184264	0.0012615	2.59985586	Charge imbalance > 10%
391600106235702	TLS-06 TURQUOISE LAKE SOUTH 6	2010-06-08 14:55:00	NA	OAQ	01003185	0.00631292929	0.0071328	-6.09762916028484	Incomplete	NA	NA	0.0040419	0.0033852	3.541609e-05	5.116e-05	0.00090519	1.77632e-05	0.0012615	0.0037476	Charge imbalance > 5%
391456106232901	SBG-03 STRAWBERRY GULCH 3	2010-06-09 15:50:00	NA	WSQ	01003186	0.31240363895	0.26677092	7.8789232442683	Complete	0.14985	0.150788	0.1324845	0.00626262	0.00943503975	0.01082034	0.05900193	0.0002203292	0.1004415	0.1106583	Charge imbalance > 5%
391456106232901	SBG-03 STRAWBERRY GULCH 3	2010-06-09 16:30:00	NA	OAQ	01003187	0.00893330929	0.0071328	11.2068781401897	Incomplete	NA	NA	0.0066367	0.0033852	3.541609e-05	7.674e-05	0.00090519	1.77632e-05	0.0012615	0.0037476	Charge imbalance > 10%
391414106231001	CG-01 COLORADO GULCH UPSTREAM FROM MOUTH NR LEADVI	2010-06-10 11:40:00	NA	WSQ	01003188	0.28291860091	0.27929025	0.645374206422944	Complete	0.10989	0.111452	0.1156682	0.00837837	0.02135962651	0.00918322	0.06377475	0.0076393044	0.0652935	0.16102188	
391504106223001	LAKE FORK BELOW TURQUOISE LAKE NEAR LEADVILLE, CO	2010-06-10 14:15:00	NA	OAQ	01003189	0.00524070929	0.0071328	-15.2914639303592	Incomplete	NA	NA	0.0029441	0.0033852	3.541609e-05	7.674e-05	0.00090519	1.77632e-05	0.0012615	0.0037476	Charge imbalance > 10%
391606106241301	SC00908114ADA TLSS-0A	2010-06-11 10:15:00	NA	WGQ	01003190	0.42665137214	0.56164279	-13.6590322022845	Complete	0.001998	0.001639	0.1936619	0.00629083	0.05997508934	0.01941522	0.09537411	0.0009355528	0.0572895	0.55335396	Charge imbalance > 10%
391559106235801	SC00908113BCD  TLS-04	2010-06-11 11:45:00	NA	OAQ	01003191	0.00451652929	0.0071328	-22.4585522897516	Incomplete	NA	NA	0.0022455	0.0033852	3.541609e-05	5.116e-05	0.00090519	1.77632e-05	0.0012615	0.0037476	Charge imbalance > 10%
391517106233601	SC00908124ACBB1 SLGS-03 SUGARLOAF GULCH SEEP 3	2010-06-08 15:45:00	NA	WGQ	01003197	0.30223347488	0.33393361	-4.98298888349114	Complete	-0.015984	0.013112	0.1508477	0.00713713	0.00369014888	0.0154759	0.06040086	0.007873866	0.063945	0.34278048	
391516106230301	SC00908019BCBB1 LSGS-04 LITTLE SUGARLOAF GL SEEP 4	2010-06-09 10:50:00	NA	WGQ	01003198	1.20099215888	1.47659062	-10.2928082483141	Complete	0.001998	0.013112	0.714069	0.00840658	0.00010341928	0.0382421	0.30562506	0.0363340796	0.1066185	1.46618604	Charge imbalance > 10%
391501106230601	NELSON MINE DRAINAGE TUN BLW TURQ LAKE NR LEADVILL	2010-06-09 16:35:00	NA	OAQ	01003199	0.00753146903	0.0071328	2.71864236249626	Incomplete	NA	NA	0.0050898	0.0033852	0.00015050943	5.116e-05	0.00090519	7.33096e-05	0.0012615	0.0037476	
391516106224601	SC00908019BDBB1 BPS-02 BUFFALO PK SEEP NR LEADVILL	2010-06-10 16:00:00	NA	OAQ	01003200	0.00521512929	0.0071328	-15.5303020041833	Incomplete	NA	NA	0.0029441	0.0033852	3.541609e-05	5.116e-05	0.00090519	1.77632e-05	0.0012615	0.0037476	Charge imbalance > 10%
391501106225401	SLG-01 SUGARLOAF GULCH US FROM DINERO MINE DRNG TU	2010-06-11 09:50:00	NA	WSQ	01003201	1.17895705079	1.38102548	-7.89335187953969	Complete	0.015984	0.027863	0.6376222	0.00428792	0.01280347159	0.0266032	0.28743897	0.0975612092	0.116928	1.36075356	Charge imbalance > 5%
391504106225200	DINERO MINE DRAINAGE TUNNEL BLW TURQUOISE LK NR LE	2010-06-11 10:45:00	NA	OAQ	01003202	0.00601352929	0.0071328	-8.51394092837302	Incomplete	NA	NA	0.0037425	0.0033852	3.541609e-05	5.116e-05	0.00090519	1.77632e-05	0.0012615	0.0037476	Charge imbalance > 5%
391521106233801	SC00908124BAD SLGS-08	2010-06-08 15:05:00	NA	OAQ	01003203	0.01202926224	0.0071328	25.5528981101984	Incomplete	NA	NA	0.0095808	0.0033852	4.526384e-05	0.00015348	0.00090519	8.30284e-05	0.0012615	0.0037476	Charge imbalance > 10%
391512106224001	SC00908019BDCA1 K-ADIT MINE DRAINAGE TUN NR LEADVI	2010-06-10 13:50:00	NA	WGQ	01003230	4.85474585341	5.15826702	-3.03126711637428	Complete	3.3966	3.337004	2.3655594	0.01066338	0.00019340981	0.02355918	2.30749389	0.0144334736	0.1435065	1.75100364	
391521106225001	SC00908019BBDD1 WELL NR BARTLETT MINE DR NR LEADVI	2010-08-30 13:17:00	NA	WGQ	01004188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391521106225001	SC00908019BBDD1 WELL NR BARTLETT MINE DR NR LEADVI	2010-08-30 13:24:00	NA	WGQ	01004189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391521106225001	SC00908019BBDD1 WELL NR BARTLETT MINE DR NR LEADVI	2010-08-30 13:29:00	NA	WGQ	01004190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391521106225001	SC00908019BBDD1 WELL NR BARTLETT MINE DR NR LEADVI	2010-08-30 13:32:00	NA	WGQ	01004191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391521106225001	SC00908019BBDD1 WELL NR BARTLETT MINE DR NR LEADVI	2010-08-30 13:35:00	NA	WGQ	01004192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391521106225001	SC00908019BBDD1 WELL NR BARTLETT MINE DR NR LEADVI	2010-08-30 13:38:00	NA	WGQ	01004193	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391521106225001	SC00908019BBDD1 WELL NR BARTLETT MINE DR NR LEADVI	2010-08-30 13:42:00	NA	WGQ	01004194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391521106225001	SC00908019BBDD1 WELL NR BARTLETT MINE DR NR LEADVI	2010-08-30 13:47:00	NA	WGQ	01004195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391521106225001	SC00908019BBDD1 WELL NR BARTLETT MINE DR NR LEADVI	2010-08-30 13:50:00	NA	WGQ	01004196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391521106225001	SC00908019BBDD1 WELL NR BARTLETT MINE DR NR LEADVI	2010-08-30 13:56:00	NA	WGQ	01004197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391521106225001	SC00908019BBDD1 WELL NR BARTLETT MINE DR NR LEADVI	2010-08-30 13:59:00	NA	WGQ	01004198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391521106225001	SC00908019BBDD1 WELL NR BARTLETT MINE DR NR LEADVI	2010-08-30 14:02:00	NA	WGQ	01004199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	2010-08-30 10:40:00	NA	WGQ	01004200	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	2010-08-30 10:44:00	NA	WGQ	01004201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	2010-08-30 10:47:00	NA	WGQ	01004202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
391537106223401	SC00908018CDDA1 WELL NR BARTLETT GULCH NR LEADVILL	2010-08-30 10:52:00	NA	WGQ	01004203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	
