USGS SID,Sample start date (yyyymmdd),Sample start time (hhmm),medium code,Sample end date (yyyymmdd),Sample end time (hhmm),01075,01106,01000,01005,01010,01015,00915,01025,01110,01035,01030,01115,01040,82331,50573,50574,01046,01120,50575,01125,50577,00935,01180,01130,62844,00925,01056,01060,00930,50580,50579,01065,00666,01049,50582,01135,01095,01187,01145,00955,82323,01080,82319,50586,82365,01150,01057,50587,22703,01085,01155,01201,01194,01090,01160
391435106230801,20140923,1610,WG,,,0.5,53.3,1,27,0.45,0.2,40.9,7.5,0.21,7.8,1,0.37,0.5,0.04,0.02,0.01,5280,0.23,0.056,0.05,0.008,1.4,0.26,8,0.1,14.2,10800,1,5,0.2,0.05,11.9,0.01,0.05,0.02,5.9,1,2.1,1,27,0.01,96.1,0.1,0.006,0.2,3.2,0.1,0.005,0.57,0.5,0.5,0.87,0.02,3140,0.2
391452106224201,20140923,1045,WS,,,0.5,124,1,6.6,0.05,0.2,3.7,0.06,0.96,0.05,1,0.02,1.2,0.056,0.03,0.02,182,0.05,0.084,0.05,0.007,0.31,0.5,2,0.1,0.81,92.2,1,0.93,0.2,0.6,0.4,0.01,0.3,0.15,0.55,1,0.6,1,4.3,0.13,20.3,0.1,0.01,0.2,0.5,0.1,0.005,0.62,0.5,0.5,0.29,0.03,11.1,1.4
391454106224201,20140923,1142,OAQ,,,0.5,2,1,0.2,0.05,0.2,0.2,0.02,0.01,0.03,1,0.02,0.5,0.005,0.005,0.01,20,0.05,0.01,0.05,0.005,0.03,0.01,2,0.1,0.01,0.2,1,0.01,0.2,0.01,0.4,0.01,0.05,0.01,0.01,1,0.6,1,0.2,0.01,0.5,0.1,0.005,0.2,0.5,0.1,0.005,0.1,0.5,0.5,0.01,0.01,3,0.2
391454106224201,20140923,1145,WS,,,0.5,202,1,24.1,0.21,0.2,61,2.4,0.53,0.87,1,0.04,1.8,0.1,0.054,0.02,244,0.2,0.13,0.05,0.02,2.5,0.55,4.8,0.1,17.1,7590,1,6.7,0.2,0.41,10.2,0.01,0.14,0.1,3.5,1,1.5,1,19,0.09,222,0.1,0.02,0.2,3.6,0.1,0.005,0.12,0.5,0.5,0.72,0.03,1180,0.2
391606106241601,20140923,1215,WG,,,0.5,3010,3.4,7,0.3,0.2,4.6,0.81,2.6,4.7,1,1.6,84.7,0.49,0.26,0.076,9260,0.06,0.71,0.05,0.098,1.7,0.78,2,0.1,1.6,526,1,2.8,0.2,2.7,6.7,0.1,2.42,0.49,11.8,1,2.2,1,29,0.66,21.2,0.1,0.088,2.1,1.1,0.42,0.03,0.41,0.5,0.5,3.3,0.16,701,0.2
391606106241601,20140923,1222,OAQ,,,0.5,16.8,1,0.2,0.05,0.2,0.2,0.02,0.13,0.02,1,0.02,0.5,0.005,0.005,0.01,20,0.05,0.01,0.05,0.005,0.03,0.01,2,0.1,0.01,0.2,1,0.01,0.2,0.01,0.4,0.01,0.05,0.01,0.01,1,0.6,1,0.2,0.01,0.5,0.1,0.005,0.2,0.5,0.1,0.005,0.1,0.5,0.5,0.01,0.01,3,0.2
391500106224901,20140923,1245,WG,,,0.5,948,1,21.8,1.1,0.2,46.9,14.8,4.1,2,1,0.05,18.7,1.1,0.47,0.34,39,0.2,1.6,0.05,0.2,2.4,2.9,4.6,0.1,10.5,8910,1,4.7,0.2,3.7,28.7,0.04,0.12,0.85,1.6,1,1.4,1,20,1.2,185,0.1,0.23,0.2,2.5,0.1,0.059,1.09,0.5,0.5,4.7,0.36,4030,0.4
391500106224901,20140923,1247,WGQ,,,0.5,915,1,21.6,1.1,0.2,45.5,14.8,3.9,2.1,1,0.04,18.6,1.2,0.51,0.33,33,0.2,1.6,0.05,0.19,2.3,2.9,4.5,0.1,10,8910,1,4.6,0.2,3.8,28,0.04,0.09,0.84,1.5,1,1.4,1,19,1.1,176,0.1,0.23,0.2,2.5,0.1,0.056,1.06,0.5,0.5,4.6,0.3,3980,0.2
391501106224901,20140923,1315,WG,,,0.5,918,1,11.9,0.62,0.2,38.9,12.4,2.3,13.2,1,0.03,20.5,0.67,0.3,0.15,629,0.25,0.91,0.05,0.11,2.8,0.73,3.9,0.1,9.5,13600,1,4.8,0.2,1.9,18.8,0.01,3.49,0.37,3.3,1,1.6,1,21,0.71,103,0.1,0.14,0.2,2.6,0.1,0.03,0.97,0.5,0.5,2.4,0.17,4570,0.2
391559106230901,20140923,1355,WG,,,0.5,408,1,8,0.14,0.2,8.7,2.7,1.4,1.9,1,0.16,1.5,0.068,0.04,0.02,20,0.09,0.12,0.05,0.01,0.62,0.62,5.6,0.1,8,4500,1,4.5,0.2,0.86,5.7,0.01,0.05,0.19,2,1,1.6,1,23,0.12,11.8,0.1,0.01,0.2,0.9,0.1,0.005,0.1,0.5,0.5,0.37,0.02,941,0.2
391504106225200,20140923,1410,WG,,,0.5,2.4,2.6,30.9,0.33,0.2,118,0.11,0.02,8.8,1,0.49,0.95,0.008,0.005,0.01,7000,0.36,0.01,0.05,0.005,2.1,0.02,6.9,0.1,28.2,21400,1,11,0.2,0.01,14.1,0.01,0.05,0.01,7.1,1,2,1,26,0.01,276,0.1,0.005,0.2,6,0.1,0.005,0.1,0.5,0.5,0.03,0.01,4280,0.2
391504106223001,20140923,1530,WS,,,0.5,52,1,5.5,0.05,0.2,2.7,0.03,0.52,0.04,1,0.02,1.1,0.051,0.03,0.01,198,0.05,0.084,0.05,0.009,0.2,0.49,2,0.1,0.44,9,1,0.82,0.2,0.6,0.4,0.01,0.27,0.14,0.44,1,0.6,1,3.4,0.11,14.4,0.1,0.01,0.2,0.5,0.1,0.005,0.47,0.5,0.5,0.2,0.01,3,0.2
391435106230801,20140923,1610,WG,,,0.5,41.9,1,26.8,0.55,0.2,38.3,6.2,0.21,8,1,0.35,0.5,0.052,0.03,0.01,5400,0.2,0.04,0.05,0.01,1.3,0.25,6.1,0.1,11.3,11000,1,4.8,0.2,0.07,12.6,0.01,0.05,0.02,5,1,1.6,1,22,0.02,80.1,0.1,0.008,0.2,2.7,0.1,0.005,0.51,0.5,0.5,0.73,0.01,3350,0.2
391517106223801,20140923,1645,WG,,,0.5,106,1,26.3,0.12,0.2,16.3,2.7,0.81,3,1,0.58,6.7,0.17,0.095,0.03,54,0.05,0.21,0.05,0.03,1.1,0.29,2,0.1,4.4,1650,1,3.5,0.2,0.52,5.4,0.01,0.05,0.1,3.2,1,1.1,1,15,0.12,73.3,0.1,0.03,0.2,0.9,0.1,0.009,0.1,0.5,0.5,1,0.06,544,0.4
391443106225701,20140924,0900,WS,,,0.5,3.9,1,18.5,0.07,0.2,9.4,0.02,0.04,0.24,1,0.02,0.5,0.01,0.01,0.01,234,0.05,0.01,0.05,0.005,0.96,0.02,2,0.1,2.8,123,1,3.5,0.2,0.04,0.8,0.01,0.05,0.01,1.2,1,0.7,1,10,0.01,41.1,0.1,0.005,0.2,0.5,0.1,0.005,0.1,0.5,0.5,0.05,0.01,26.7,0.2
