USGS SID,Sample start date (yyyymmdd),Sample start time (hhmm),medium code,Sample end date (yyyymmdd),Sample end time (hhmm),01077,01105,00978,01007,01012,01017,00916,01113,01112,01037,01034,01117,01042,82330,01246,01236,01045,01122,01219,01127,01247,00937,01182,01132,01244,00927,01055,01062,00929,01239,01237,01067,00665,01051,01238,01137,01097,01189,01147,00954,82322,01082,82318,01218,82364,01152,01059,01245,22704,00985,01154,01203,01196,01092,01162
391452106224201,20140529,1015,WS,,,0.5,125,1,8.5,0.05,0.2,4.1,0.31,0.68,0.19,1,0.02,1.4,0.051,0.02,0.02,394,0.05,0.072,0.05,0.009,0.39,0.45,2,0.1,0.68,133,1,1.1,0.2,0.51,0.6,0.01,0.68,0.13,0.8,1,0.6,1,4.1,0.09,20.6,0.1,0.009,0.2,3.3,0.1,0.005,0.75,0.5,0.5,0.21,0.02,67.3,0.3
391443106225701,20140529,1205,WS,,,0.5,192,1,12.2,0.05,0.2,3.8,0.03,0.3,0.05,1,0.04,1.1,0.03,0.02,0.01,141,0.06,0.04,0.05,0.005,0.74,0.14,2,0.1,0.98,4.5,1,2.2,0.2,0.17,0.5,0.01,0.21,0.04,1,1,0.7,1,12,0.04,15.4,0.1,0.007,0.2,2.3,0.1,0.005,0.1,0.5,0.5,0.14,0.01,36,0.2
391452106224201,20140529,1052,OAQ,,,0.5,2,1,0.2,0.05,0.2,0.2,0.02,0.01,0.02,1,0.02,0.5,0.005,0.005,0.01,20,0.05,0.01,0.05,0.005,0.03,0.01,2,0.1,0.01,0.2,1,0.01,0.2,0.01,0.4,0.01,0.05,0.01,0.01,1,0.6,1,0.2,0.01,0.5,0.1,0.005,0.2,0.5,0.1,0.005,0.1,0.5,0.5,0.01,0.01,3,0.2
391454106224201,20140529,1130,WS,,,0.5,243,1,21.9,0.29,0.2,20.9,15.2,0.3,0.82,1,0.02,3.1,0.059,0.03,0.02,108,0.1,0.089,0.05,0.01,1.4,0.29,2,0.1,4.4,4180,1,2.7,0.2,0.21,10.2,0.01,0.28,0.05,1.6,1,0.9,1,14,0.06,78.4,0.1,0.01,0.2,1.6,0.1,0.005,0.1,0.5,0.5,0.43,0.02,3230,0.2
391454106224201,20140529,1132,OAQ,,,0.5,2,1,0.2,0.05,0.2,0.2,0.02,0.01,0.02,1,0.02,0.5,0.005,0.005,0.01,20,0.05,0.01,0.05,0.005,0.03,0.01,2,0.1,0.01,0.2,1,0.01,0.2,0.01,0.4,0.01,0.05,0.01,0.01,1,0.6,1,0.2,0.01,0.5,0.1,0.005,0.2,0.5,0.1,0.005,0.1,0.5,0.5,0.01,0.01,3,0.2
391443106225701,20140529,1205,WS,,,0.5,173,1,12.1,0.05,0.2,3.7,0.05,0.31,0.05,1,0.04,1.3,0.03,0.01,0.01,134,0.07,0.04,0.05,0.005,0.75,0.14,2,0.1,0.95,4.5,1,2.2,0.2,0.19,0.5,0.01,0.24,0.04,1,1,0.6,1,11,0.04,15,0.1,0.007,0.2,2,0.1,0.005,0.11,0.5,0.5,0.13,0.01,37.8,0.2
391500106224901,20140529,1215,WG,,,0.5,595,1,30.1,0.48,0.2,46.8,11.4,1.8,1,1,0.02,11.3,0.71,0.28,0.19,90,0.2,0.92,0.05,0.12,2.4,1.6,2,0.1,9.2,6340,1,3.8,0.2,2,27.7,0.05,1.2,0.45,1.3,1,1,1,16,0.62,180,0.1,0.13,0.2,2.9,0.1,0.03,0.47,0.5,0.5,2.9,0.18,2980,0.2
391504106225200,20140529,1330,WG,,,0.5,67.4,3.6,28.3,0.12,0.2,84.3,0.17,0.29,6.6,1,0.32,0.87,0.02,0.008,0.01,8100,0.36,0.03,0.05,0.005,1.8,0.12,2,0.1,23.2,17700,1,9,0.2,0.13,10.7,0.04,0.23,0.03,5.5,1,1.5,1,24,0.03,211,0.1,0.005,0.2,5.9,0.1,0.005,0.1,0.5,0.5,0.08,0.01,3000,0.2
391504106225201,20140529,1400,WS,,,0.5,278,1,23.5,0.3,0.2,28.1,15,1,0.3,1,0.02,1.9,0.13,0.063,0.02,164,0.05,0.14,0.05,0.03,1.7,0.58,2,0.1,6.4,478,1,3.6,0.2,0.49,15.6,0.01,1.85,0.12,1.6,1,0.9,1,15,0.12,121,0.1,0.03,0.2,2.2,0.1,0.006,0.1,0.5,0.5,0.82,0.05,2590,0.2
391504106225201,20140529,1407,WSQ,,,0.5,288,1,23.8,0.27,0.2,28.7,15,1.1,0.27,1,0.02,1.9,0.11,0.065,0.02,165,0.05,0.14,0.05,0.02,1.7,0.58,2,0.1,6.3,487,1,3.6,0.2,0.48,16.2,0.01,1.86,0.12,1.7,1,0.9,1,15,0.11,120,0.1,0.02,0.2,2.2,0.1,0.007,0.1,0.5,0.5,0.82,0.05,2620,0.2
391435106230801,20140529,1440,WG,,,0.5,346,2.3,24,0.44,0.2,39.8,7.4,2.6,10,1,0.31,0.87,0.59,0.23,0.089,9840,0.34,0.76,0.05,0.1,1.4,1,2.1,0.1,12.7,15700,1,4.4,0.2,1.4,15.2,0.02,8.08,0.32,5.2,1,1.7,1,26,0.4,84.2,0.1,0.11,0.2,2.7,0.1,0.03,1.19,0.5,0.5,2.6,0.13,3780,0.2
391501106225401,20140529,1530,WS,,,0.5,483,1,27.8,0.36,0.2,11.9,26.3,1.5,1.3,1,0.02,10.2,0.35,0.15,0.058,146,0.1,0.47,0.05,0.063,1.1,0.86,2,0.1,2.3,4700,1,1.9,0.2,0.99,6.4,0.01,23.2,0.24,1.6,1,0.6,1,13,0.3,48.1,0.1,0.069,0.2,1.1,0.1,0.02,0.63,0.5,0.5,1.5,0.09,4120,0.2
391502106230601,20140529,1625,WS,,,2.15,813,1.7,21.7,0.41,0.2,9.9,28.8,2.8,1.2,1,0.07,12.7,0.6,0.24,0.13,740,0.2,0.85,0.05,0.1,1.1,1.6,2,0.1,1.9,4140,1,1.8,0.2,2.1,6.3,0.01,41.7,0.49,1.6,1,0.6,1,13,0.61,45.1,0.1,0.12,0.2,2.6,0.1,0.02,1.06,0.5,0.5,2.5,0.18,4300,0.2
391502106230601,20140529,1627,WSQ,,,1.33,755,1,20.7,0.37,0.2,9.7,27.5,2.6,1.1,1,0.04,11.9,0.6,0.25,0.12,553,0.1,0.82,0.05,0.091,1,1.4,2,0.1,1.8,3980,1,1.7,0.2,2,6.3,0.01,24,0.47,1.4,1,0.6,1,12,0.56,43.2,0.1,0.12,0.2,2.2,0.1,0.03,1.04,0.5,0.5,2.3,0.16,4130,0.2
391501106230601,20140529,1630,WG,,,0.5,278,15,17.5,0.44,0.2,30.3,0.1,1,5.3,1,0.23,0.76,0.14,0.051,0.02,13800,0.48,0.21,0.05,0.02,1.1,0.36,2,0.1,8.7,18000,1,4,0.2,0.38,7.9,0.05,0.31,0.1,3.2,1,1.1,1,19,0.1,78.8,0.1,0.03,0.27,5.2,0.1,0.005,0.35,0.5,0.5,0.57,0.03,3460,0.2
391504106223001,20140530,0920,WS,,,0.5,97,1,7.7,0.05,0.2,3.4,0.05,0.54,0.15,1,0.02,1.2,0.04,0.02,0.01,375,0.05,0.067,0.05,0.007,0.31,0.41,2,0.1,0.56,69.4,1,0.91,0.2,0.49,0.4,0.01,0.44,0.12,0.69,1,0.6,1,3.6,0.1,18.3,0.1,0.008,0.2,2.7,0.1,0.005,0.75,0.5,0.5,0.18,0.01,3.8,0.2
391504106223001,20140530,0922,OAQ,,,0.5,11.3,1,0.23,0.05,0.2,0.2,0.02,0.02,0.02,1,0.02,0.5,0.005,0.005,0.01,20,0.05,0.01,0.05,0.005,0.03,0.01,2,0.1,0.01,0.2,1,0.01,0.2,0.01,0.4,0.01,0.05,0.01,0.01,1,0.6,1,0.2,0.01,0.5,0.1,0.005,0.2,0.5,0.1,0.005,0.1,0.5,0.5,0.01,0.01,3,0.2
391559106230901,20140530,0940,WG,,,0.5,372,1,7.7,0.09,0.2,8.1,2.1,0.72,1.7,1,0.13,1.2,0.03,0.02,0.01,547,0.1,0.061,0.05,0.008,0.61,0.37,2,0.1,7.3,4740,1,3.9,0.2,0.45,4.9,0.03,0.33,0.1,1.9,1,1.3,1,23,0.09,11.4,0.1,0.008,0.2,1.3,0.1,0.005,0.1,0.5,0.5,0.23,0.01,744,0.2
391559106230901,20140530,0947,WGQ,,,0.5,400,1,7.9,0.08,0.2,8.2,2.2,1,1.7,1,0.13,1.2,0.04,0.02,0.01,581,0.1,0.052,0.05,0.008,0.63,0.38,2,0.1,7.5,4900,1,3.9,0.2,0.41,4.9,0.03,0.35,0.1,1.9,1,1.2,1,23,0.07,11.4,0.1,0.009,0.2,1.3,0.1,0.005,0.1,0.5,0.5,0.25,0.02,753,1.2
391517106223801,20140530,1000,WG,,,0.817,476,4.1,22.5,0.14,0.2,16.2,5,3.7,5.9,1,0.7,19.9,0.87,0.4,0.16,2910,0.1,1.1,0.05,0.16,1.1,1.3,2,0.1,3.9,2580,1,2.5,0.2,3.2,8.9,0.06,11.8,0.63,3.1,1,0.8,1,15,0.91,61.5,0.1,0.16,0.46,2.1,0.11,0.04,0.45,0.5,0.5,3.7,0.26,803,0.2
391517106223801,20140530,1007,WGQ,,,0.765,483,4.1,22.6,0.16,0.2,16.4,4.8,3.6,6,1,0.67,19.6,0.86,0.42,0.14,2870,0.1,1.1,0.05,0.16,1.1,1.3,2,0.1,3.7,2560,1,2.6,0.2,3.2,9,0.06,11.6,0.61,3.2,1,0.9,1,15,0.87,61.7,0.1,0.16,0.43,2.4,0.12,0.05,0.42,0.5,0.5,3.6,0.27,815,0.2
